NodeIndex,PredictedRiskScore
1683,1.0423195
1684,1.0403553
1685,1.0384115
1686,1.0366704
1687,1.0350926
1688,1.0333592
1689,1.0313408
1690,1.02883
1691,1.0265169
1692,1.0248874
1693,1.0247011
1694,1.0252726
1695,1.0263578
1696,1.0270541
1697,1.0267057
1698,1.0244229
1699,1.0193827
1700,1.0116105
1701,1.0004338
1702,0.986072
1703,0.96830964
1704,0.9478029
1705,0.9250064
1706,0.9007179
1707,0.8766705
1708,0.853332
1709,0.8309097
1710,0.8081476
1711,0.7855507
1712,0.76330966
1713,0.7418906
1714,0.7215982
1715,0.7027016
1716,0.68610036
1717,0.67113304
1718,0.6577339
1719,0.6449361
1720,0.6333072
1721,0.6232125
1722,0.61513907
1723,0.60879683
1724,0.6034123
1725,0.5988797
1726,0.5950923
1727,0.592428
1728,0.5899854
1729,0.5872812
1730,0.58388454
1731,0.58105785
1732,0.5794209
1733,0.5795175
1734,0.5805295
1735,0.5817677
1736,0.5822697
1737,0.58171076
1738,0.58047324
1739,0.57935584
1740,0.57920384
1741,0.57991856
1742,0.58101374
1743,0.5816864
1744,0.5817293
1745,0.5813994
1746,0.5811371
1747,0.58110195
1748,0.5811468
1749,0.58131945
1750,0.5819805
1751,0.58333933
1752,0.58482116
1753,0.58593875
1754,0.58560884
1755,0.5837778
1756,0.58000606
1757,0.5754174
1758,0.5707086
1759,0.5670244
1760,0.564871
1761,0.56479454
1762,0.5656725
1763,0.566533
1764,0.56594294
1765,0.56444186
1766,0.561735
1767,0.55836844
1768,0.5547236
1769,0.5514396
1770,0.54847145
1771,0.5451558
1772,0.54138666
1773,0.53792375
1774,0.5354886
1775,0.53445876
1776,0.53457814
1777,0.5359653
1778,0.538632
1779,0.54164475
1780,0.54300356
1781,0.5405977
1782,0.53408235
1783,0.5251144
1784,0.516164
1785,0.5083804
1786,0.5018929
1787,0.4962262
1788,0.49082488
1789,0.4858421
1790,0.4817394
1791,0.47950858
1792,0.47865176
1793,0.4781952
1794,0.4772218
1795,0.47604263
1796,0.47502738
1797,0.47518623
1798,0.4762705
1799,0.47835046
1800,0.480722
1801,0.48330802
1802,0.48536384
1803,0.48611975
1804,0.485523
1805,0.48399156
1806,0.6370322
1807,0.9476794
1808,1.4050348
1809,1.7101417
1810,1.859041
1811,1.8610547
1812,1.860127
1813,1.8572897
1814,1.8542985
1815,1.8514988
1816,1.8488741
1817,1.8462007
1818,1.842982
1819,1.8388339
1820,1.8342061
1821,1.8299608
1822,1.8260354
1823,1.8218243
1824,1.8169568
1825,1.8120902
1826,1.8077298
1827,1.8038563
1828,1.8004065
1829,1.7974362
1830,1.7950857
1831,1.7934686
1832,1.7924814
1833,1.791964
1834,1.7917552
1835,1.7918844
1836,1.79232
1837,1.7929299
1838,1.793504
1839,1.794028
1840,1.7946682
1841,1.7955925
1842,1.796799
1843,1.7982024
1844,1.7995926
1845,1.8006403
1846,1.801101
1847,1.8011038
1848,1.8004276
1849,1.7989006
1850,1.796226
1851,1.7927041
1852,1.7887411
1853,1.7849283
1854,1.7815428
1855,1.7784729
1856,1.7752762
1857,1.7719107
1858,1.7686472
1859,1.7658978
1860,1.7639002
1861,1.7625409
1862,1.7617002
1863,1.7613341
1864,1.7616343
1865,1.7624147
1866,1.7631378
1867,1.7632886
1868,1.7627957
1869,1.7620435
1870,1.7611561
1871,1.7602897
1872,1.7594359
1873,1.7590749
1874,1.7594094
1875,1.7606208
1876,1.7624533
1877,1.7646643
1878,1.7670376
1879,1.7695179
1880,1.7719345
1881,1.7740502
1882,1.7757199
1883,1.7772739
1884,1.7789788
1885,1.7809166
1886,1.7830386
1887,1.7854482
1888,1.7882962
1889,1.7913499
1890,1.7945526
1891,1.797548
1892,1.8000433
1893,1.8009751
1894,1.7996049
1895,1.795167
1896,1.787814
1897,1.7780168
1898,1.7668121
1899,1.755027
1900,1.7434869
1901,1.7328479
1902,1.7234845
1903,1.7151841
1904,1.7074151
1905,1.6999645
1906,1.6930519
1907,1.6873107
1908,1.6832571
1909,1.6812879
1910,1.6811695
1911,1.6823682
1912,1.6845057
1913,1.6875296
1914,1.6915562
1915,1.6968672
1916,1.7040274
1917,1.7135756
1918,1.724967
1919,1.7371588
1920,1.7492065
1921,1.7605854
1922,1.7707033
1923,1.7791556
1924,1.7862558
1925,1.7928782
1926,1.7995675
1927,1.8064611
1928,1.8139699
1929,1.8226395
1930,1.83308
1931,1.8448324
1932,1.8576338
1933,1.8711492
1934,1.8848404
1935,1.8974009
1936,1.9071779
1937,1.9139929
1938,1.91853
1939,1.9220917
1940,1.9249613
1941,1.9270108
1942,1.9277043
1943,1.9271765
1944,1.9258288
1945,1.924192
1946,1.922323
1947,1.9200821
1948,1.9175594
1949,1.9150474
1950,1.9129026
1951,1.9114237
1952,1.9106624
1953,1.9107566
1954,1.9116436
1955,1.9134712
1956,1.9163537
1957,1.9203041
1958,1.9251537
1959,1.9304459
1960,1.93596
1961,1.9415934
1962,1.947428
1963,1.9534013
1964,1.959476
1965,1.9655559
1966,1.9715643
1967,1.977399
1968,1.9831407
1969,1.9886869
1970,1.9937887
1971,1.9981725
1972,2.0019844
1973,2.0056727
1974,2.0093222
1975,2.0127144
1976,2.0152836
1977,2.0169303
1978,2.0177321
1979,2.0180085
1980,2.0180662
1981,2.0181782
1982,2.0185785
1983,2.0194905
1984,2.0211408
1985,2.023721
1986,2.027123
1987,2.0311143
1988,2.0356152
1989,2.0405173
1990,2.0458014
1991,2.051188
1992,2.056551
1993,2.0617032
1994,2.0665555
1995,2.07122
1996,2.0759156
1997,2.0808299
1998,2.085681
1999,2.089801
2000,2.09259
2001,2.0935044
2002,2.092524
2003,2.0895767
2004,2.0850308
2005,2.0793502
2006,2.073242
2007,2.0674903
2008,2.0625925
2009,2.058762
2010,2.0558767
2011,2.0539637
2012,2.053169
2013,2.053797
2014,2.0559027
2015,2.0593662
2016,2.0636256
2017,2.067968
2018,2.0718086
2019,2.075114
2020,2.0780396
2021,2.080239
2022,2.0813606
2023,2.0812163
2024,2.0804272
2025,2.0790946
2026,2.0771332
2027,2.0743294
2028,2.070802
2029,2.0669563
2030,2.0632708
2031,2.0602322
2032,2.0579336
2033,2.0561042
2034,2.0545247
2035,2.0531316
2036,2.0517957
2037,2.050217
2038,2.0482173
2039,2.0457938
2040,2.0425735
2041,2.0382597
2042,2.0327377
2043,2.0267124
2044,2.020436
2045,2.0138986
2046,2.0068758
2047,1.9995573
2048,1.992304
2049,1.9853683
2050,1.9789233
2051,1.9730049
2052,1.967592
2053,1.9625459
2054,1.9576201
2055,1.9526315
2056,1.947715
2057,1.9433644
2058,1.9399881
2059,1.9374614
2060,1.935539
2061,1.934046
2062,1.9331369
2063,1.9327016
2064,1.9325929
2065,1.9326982
2066,1.9332643
2067,1.9346569
2068,1.937031
2069,1.940213
2070,1.9436617
2071,1.9468294
2072,1.9493
2073,1.9509771
2074,1.9514954
2075,1.9503169
2076,1.946734
2077,1.9410441
2078,1.9336698
2079,1.9254777
2080,1.9167547
2081,1.9080212
2082,1.8992867
2083,1.8903625
2084,1.8810339
2085,1.8713768
2086,1.8614879
2087,1.8514562
2088,1.8412597
2089,1.8316152
2090,1.8230134
2091,1.8157179
2092,1.8091407
2093,1.8027455
2094,1.7963077
2095,1.7894716
2096,1.7818956
2097,1.773706
2098,1.7658513
2099,1.7593315
2100,1.7540998
2101,1.7497094
2102,1.7452542
2103,1.7406812
2104,1.7361596
2105,1.7321315
2106,1.7284107
2107,1.7242084
2108,1.7186575
2109,1.7108364
2110,1.7004166
2111,1.6869411
2112,1.6705751
2113,1.6512907
2114,1.6298403
2115,1.6071504
2116,1.5835792
2117,1.5589122
2118,1.5324608
2119,1.5046728
2120,1.4765866
2121,1.4491646
2122,1.4230641
2123,1.3988103
2124,1.3768597
2125,1.3569801
2126,1.3394451
2127,1.3248307
2128,1.3140976
2129,1.3070091
2130,1.3030365
2131,1.3000685
2132,1.2971011
2133,1.2956233
2134,1.3002794
2135,1.3135104
2136,1.3329809
2137,1.3548039
2138,1.3766088
2139,1.3984574
2140,1.4204122
2141,1.4424887
2142,1.4644597
2143,1.4860724
2144,1.5071326
2145,1.5278875
2146,1.5485814
2147,1.5695393
2148,1.5914319
2149,1.6149312
2150,1.6407146
2151,1.6686068
2152,1.698494
2153,1.7299387
2154,1.7625577
2155,1.7958729
2156,1.8300967
2157,1.8655059
2158,1.9021399
2159,1.9383371
2160,1.9720187
2161,2.001458
2162,2.0263453
2163,2.0473003
2164,2.0650775
2165,2.0807574
2166,2.0949075
2167,2.107741
2168,2.1177807
2169,2.1249053
2170,2.1297443
2171,2.1343527
2172,2.138561
2173,2.1413534
2174,2.1416366
2175,2.139996
2176,2.1370652
2177,2.1328435
2178,2.1271117
2179,2.11986
2180,2.1114867
2181,2.1018372
2182,2.0909622
2183,2.0790133
2184,2.06628
2185,2.0528567
2186,2.0389159
2187,2.0248
2188,2.0107672
2189,1.9971329
2190,1.9841045
2191,1.9720154
2192,1.960964
2193,1.9510255
2194,1.9421034
2195,1.933887
2196,1.925432
2197,1.9156554
2198,1.9034394
2199,1.8889408
2200,1.8729934
2201,1.857327
2202,1.8427511
2203,1.8298702
2204,1.8184881
2205,1.8090851
2206,1.8016592
2207,1.7963632
2208,1.7926154
2209,1.7897222
2210,1.7870297
2211,1.7840519
2212,1.7818935
2213,1.7818613
2214,1.7853899
2215,1.7916262
2216,1.7992876
2217,1.8058181
2218,1.8091298
2219,1.8074898
2220,1.8017409
2221,1.7939005
2222,1.7857561
2223,1.7782755
2224,1.7717395
2225,1.7670072
2226,1.7641532
2227,1.7634504
2228,1.7642181
2229,1.7664282
2230,1.7703876
2231,1.7771609
2232,1.7869065
2233,1.7989173
2234,1.8121984
2235,1.8264971
2236,1.8419881
2237,1.8585731
2238,1.8757789
2239,1.8931389
2240,1.9104669
2241,1.9277673
2242,1.945045
2243,1.9623532
2244,1.9798236
2245,1.9975879
2246,2.0156784
2247,2.0339704
2248,2.0523398
2249,2.0707111
2250,2.0890872
2251,2.1064265
2252,2.1203449
2253,2.1284902
2254,2.1305962
2255,2.1298387
2256,2.129693
2257,2.13259
2258,2.1381023
2259,2.1451066
2260,2.1524808
2261,2.1598635
2262,2.167257
2263,2.174664
2264,2.1818926
2265,2.1889017
2266,2.1964424
2267,2.2056477
2268,2.2173467
2269,2.230779
2270,2.2449963
2271,2.259209
2272,2.273424
2273,2.2876484
2274,2.3023005
2275,2.317839
2276,2.3342927
2277,2.350816
2278,2.366545
2279,2.381562
2280,2.3965755
2281,2.4122252
2282,2.4285343
2283,2.4454603
2284,2.4630616
2285,2.4815347
2286,2.5007718
2287,2.5207117
2288,2.541385
2289,2.5630581
2290,2.584995
2291,2.6056812
2292,2.6238644
2293,2.6399388
2294,2.6552489
2295,2.6683009
2296,2.6756644
2297,2.6737902
2298,2.6640532
2299,2.6499906
2300,2.6339126
2301,2.6152337
2302,2.5925868
2303,2.566597
2304,2.538651
2305,2.509757
2306,2.480015
2307,2.449491
2308,2.41882
2309,2.3886764
2310,2.359637
2311,2.3316948
2312,2.3047569
2313,2.2781677
2314,2.2517924
2315,2.2255685
2316,2.2002935
2317,2.1764627
2318,2.1545172
2319,2.134109
2320,2.114861
2321,2.096583
2322,2.0794709
2323,2.0638819
2324,2.0495822
2325,2.0366082
2326,2.024704
2327,2.0131812
2328,2.000265
2329,1.9843163
2330,1.9652812
2331,1.9443421
2332,1.9228735
2333,1.901639
2334,1.8809624
2335,1.8608353
2336,1.8413935
2337,1.8229964
2338,1.8061097
2339,1.7916323
2340,1.7802033
2341,1.7725129
2342,1.7674751
2343,1.763968
2344,1.7613783
2345,1.7601874
2346,1.7608666
2347,1.762988
2348,1.7661765
2349,1.7703698
2350,1.7759566
2351,1.7830526
2352,1.7911081
2353,1.799234
2354,1.8064389
2355,1.8118198
2356,1.8148088
2357,1.8154093
2358,1.8146412
2359,1.8135746
2360,1.8121853
2361,1.809422
2362,1.8043711
2363,1.7979145
2364,1.791006
2365,1.784004
2366,1.776314
2367,1.7671819
2368,1.755899
2369,1.7418072
2370,1.7259085
2371,1.7100105
2372,1.6956545
2373,1.6833701
2374,1.6728837
2375,1.6640439
2376,1.6564558
2377,1.6503173
2378,1.6458404
2379,1.6431396
2380,1.6418428
2381,1.6415514
2382,1.6413093
2383,1.6398222
2384,1.6353271
2385,1.627394
2386,1.6166768
2387,1.6048454
2388,1.5921533
2389,1.5783112
2390,1.5626341
2391,1.5462632
2392,1.5304012
2393,1.5163212
2394,1.5035012
2395,1.4910684
2396,1.4778042
2397,1.4637644
2398,1.4493496
2399,1.4350182
2400,1.4205848
2401,1.4057679
2402,1.3907281
2403,1.3759243
2404,1.3621252
2405,1.3495948
2406,1.3384559
2407,1.32845
2408,1.319579
2409,1.311449
2410,1.3035954
2411,1.2965798
2412,1.2907495
2413,1.2866573
2414,1.2831367
2415,1.2798873
2416,1.2766458
2417,1.2735707
2418,1.270296
2419,1.2664101
2420,1.2619605
2421,1.2574959
2422,1.253576
2423,1.2501513
2424,1.2470043
2425,1.2438421
2426,1.2407708
2427,1.2378474
2428,1.2351305
2429,1.2324812
2430,1.2297232
2431,1.2266573
2432,1.2234666
2433,1.2200634
2434,1.2164961
2435,1.2126727
2436,1.2089844
2437,1.2059722
2438,1.2041061
2439,1.2033355
2440,1.2027793
2441,1.2016975
2442,1.1998711
2443,1.1976992
2444,1.1952343
2445,1.1923798
2446,1.1892171
2447,1.1860448
2448,1.183691
2449,1.1832637
2450,1.1857983
2451,1.191162
2452,1.1984471
2453,1.2067162
2454,1.2156997
2455,1.2257564
2456,1.2371047
2457,1.2479981
2458,1.2557061
2459,1.2584162
2460,1.2584264
2461,1.2588702
2462,1.262387
2463,1.2689055
2464,1.2780354
2465,1.2883835
2466,1.2985799
2467,1.3066971
2468,1.3111947
2469,1.3115088
2470,1.3089504
2471,1.3054535
2472,1.3031641
2473,1.302811
2474,1.3050708
2475,1.3093485
2476,1.314742
2477,1.3209016
2478,1.3277874
2479,1.3358822
2480,1.3450971
2481,1.3554981
2482,1.3667758
2483,1.3782903
2484,1.389437
2485,1.3993764
2486,1.4070721
2487,1.4115515
2488,1.4130685
2489,1.4124166
2490,1.410408
2491,1.4072635
2492,1.4033173
2493,1.3987236
2494,1.3936872
2495,1.3882725
2496,1.3827988
2497,1.3775345
2498,1.3725934
2499,1.36793
2500,1.3634939
2501,1.3592771
2502,1.3552458
2503,1.3514892
2504,1.3480941
2505,1.3451551
2506,1.3426111
2507,1.3405032
2508,1.3389609
2509,1.3383168
2510,1.338685
2511,1.3401396
2512,1.3420774
2513,1.343882
2514,1.3447614
2515,1.3445939
2516,1.3432144
2517,1.3403492
2518,1.3351965
2519,1.3270366
2520,1.3157082
2521,1.3020204
2522,1.287265
2523,1.272769
2524,1.2593088
2525,1.247153
2526,1.2365956
2527,1.2277621
2528,1.2210596
2529,1.2161671
2530,1.2128758
2531,1.2106885
2532,1.2096239
2533,1.2096663
2534,1.2108299
2535,1.2126195
2536,1.2147021
2537,1.2168088
2538,1.2190859
2539,1.2214218
2540,1.2236543
2541,1.2254813
2542,1.2265574
2543,1.2266524
2544,1.2259426
2545,1.224852
2546,1.2239208
2547,1.2231169
2548,1.2226081
2549,1.2222561
2550,1.2225062
2551,1.2233384
2552,1.2247994
2553,1.2266852
2554,1.2290032
2555,1.2315944
2556,1.2339686
2557,1.2354927
2558,1.2361083
2559,1.235938
2560,1.2354125
2561,1.2345426
2562,1.2331975
2563,1.2312052
2564,1.2282029
2565,1.2246188
2566,1.2206123
2567,1.2169684
2568,1.2136205
2569,1.2111143
2570,1.209439
2571,1.2089
2572,1.2090955
2573,1.2096555
2574,1.2098918
2575,1.2091814
2576,1.2073524
2577,1.2044933
2578,1.2009103
2579,1.1960934
2580,1.1892289
2581,1.1795079
2582,1.1670269
2583,1.153284
2584,1.1397028
2585,1.1273836
2586,1.116639
2587,1.1078283
2588,1.1010636
2589,1.0959276
2590,1.0921342
2591,1.0898144
2592,1.0887594
2593,1.0883969
2594,1.0875165
2595,1.0853567
2596,1.0814416
2597,1.0761276
2598,1.0701736
2599,1.0642488
2600,1.0586272
2601,1.0533669
2602,1.0484642
2603,1.0439434
2604,1.039719
2605,1.0358499
2606,1.0323715
2607,1.0293372
2608,1.0267229
2609,1.024251
2610,1.0218021
2611,1.0194006
2612,1.016926
2613,1.0142356
2614,1.0111032
2615,1.0083928
2616,1.0067602
2617,1.0065775
2618,1.0076318
2619,1.0095327
2620,1.0121682
2621,1.0148857
2622,1.0175431
2623,1.0202211
2624,1.0235896
2625,1.028048
2626,1.0335822
2627,1.039676
2628,1.0455989
2629,1.050176
2630,1.0527003
2631,1.0531595
2632,1.0522908
2633,1.051043
2634,1.0498534
2635,1.04902
2636,1.0482516
2637,1.0474242
2638,1.0465168
2639,1.0456239
2640,1.044601
2641,1.0430261
2642,1.0409808
2643,1.0388782
2644,1.0372069
2645,1.0358644
2646,1.0346134
2647,1.0333596
2648,1.0321665
2649,1.0311854
2650,1.0304245
2651,1.0298545
2652,1.0293655
2653,1.0291923
2654,1.0293715
2655,1.0296227
2656,1.0292168
2657,1.0279816
2658,1.0260429
2659,1.0234215
2660,1.0198009
2661,1.0151925
2662,1.0099862
2663,1.0042036
2664,0.99745655
2665,0.989678
2666,0.98205835
2667,0.9756387
2668,0.9703499
2669,0.9653088
2670,0.96042097
2671,0.95656955
2672,0.95437276
2673,0.9534468
2674,0.95323086
2675,0.9533106
2676,0.95335937
2677,0.9529764
2678,0.95192325
2679,0.95052177
2680,0.9489968
2681,0.94751203
2682,0.945853
2683,0.9438982
2684,0.9414711
2685,0.93858355
2686,0.9354017
2687,0.9324533
2688,0.93003637
2689,0.9280275
2690,0.925985
2691,0.9238918
2692,0.9221363
2693,0.920896
2694,0.9200757
2695,0.91921985
2696,0.9180826
2697,0.91648126
2698,0.9144572
2699,0.9120935
2700,0.9093473
2701,0.9060664
2702,0.90225863
2703,0.89754033
2704,0.89184344
2705,0.8845557
2706,0.87612045
2707,0.8666619
2708,0.85717964
2709,0.84809136
2710,0.8396324
2711,0.83147347
2712,0.82381237
2713,0.8170545
2714,0.81208956
2715,0.80915785
2716,0.8087502
2717,0.81078756
2718,0.8150202
2719,0.82092035
2720,0.82765186
2721,0.834237
2722,0.8398112
2723,0.8441489
2724,0.8479899
2725,0.8515158
2726,0.85468763
2727,0.8570858
2728,0.859349
2729,0.8619356
2730,0.86499953
2731,0.8680878
2732,0.87104535
2733,0.87381715
2734,0.87637866
2735,0.8780807
2736,0.87840843
2737,0.87671113
2738,0.8734726
2739,0.8692568
2740,0.8649749
2741,0.8610942
2742,0.8577422
2743,0.8548403
2744,0.85199684
2745,0.84878504
2746,0.8449187
2747,0.8404695
2748,0.83609974
2749,0.83214027
2750,0.8286005
2751,0.82518524
2752,0.8219979
2753,0.81922925
2754,0.81693065
2755,0.8151397
2756,0.81382674
2757,0.81303906
2758,0.8127769
2759,0.8130806
2760,0.8140079
2761,0.8156891
2762,0.81838727
2763,0.8222701
2764,0.8269578
2765,0.8317324
2766,0.8360555
2767,0.83896446
2768,0.8399436
2769,0.83835244
2770,0.83499676
2771,0.83102083
2772,0.8277594
2773,0.82579947
2774,0.8247007
2775,0.82379913
2776,0.8225707
2777,0.8212062
2778,0.81986654
2779,0.8188106
2780,0.8181486
2781,0.8182477
2782,0.81914735
2783,0.8205501
2784,0.82186776
2785,0.8228125
2786,0.82345355
2787,0.82395524
2788,0.8243972
2789,0.8248434
2790,0.82556605
2791,0.8267027
2792,0.8284758
2793,0.83095
2794,0.83384645
2795,0.83650786
2796,0.8382927
2797,0.83913165
2798,0.8391471
2799,0.8381744
2800,0.83624613
2801,0.83354294
2802,0.83054775
2803,0.8272988
2804,0.8236836
2805,0.81939006
2806,0.81429964
2807,0.80836695
2808,0.8018559
2809,0.7951731
2810,0.7887676
2811,0.7830647
2812,0.7781445
2813,0.774396
2814,0.77191967
2815,0.7711273
2816,0.77163625
2817,0.7734612
2818,0.7761388
2819,0.7796572
2820,0.7836436
2821,0.788008
2822,0.7923387
2823,0.79625654
2824,0.79960585
2825,0.8026383
2826,0.80563045
2827,0.80844635
2828,0.81070006
2829,0.8123206
2830,0.8134255
2831,0.81446815
2832,0.81553733
2833,0.8169797
2834,0.81902385
2835,0.82192016
2836,0.8253749
2837,0.82859933
2838,0.83087444
2839,0.83181745
2840,0.8316678
2841,0.8307259
2842,0.82898366
2843,0.8265861
2844,0.82380843
2845,0.8215696
2846,0.82033575
2847,0.820257
2848,0.8215021
2849,0.8241636
2850,0.8285104
2851,0.8336637
2852,0.8387816
2853,0.8428575
2854,0.8460463
2855,0.8487837
2856,0.8516077
2857,0.8546283
2858,0.8580256
2859,0.86171156
2860,0.86535126
2861,0.8684044
2862,0.8706503
2863,0.8721984
2864,0.8726825
2865,0.87210464
2866,0.87048525
2867,0.8683208
2868,0.8657435
2869,0.8622298
2870,0.85722876
2871,0.8501029
2872,0.84156394
2873,0.8323896
2874,0.82304543
2875,0.8134271
2876,0.80344266
2877,0.7936169
2878,0.78360313
2879,0.772725
2880,0.759905
2881,0.7449173
2882,0.72782874
2883,0.7096183
2884,0.69112486
2885,0.67345554
2886,0.65647554
2887,0.6401154
2888,0.6243781
2889,0.61007595
2890,0.5980438
2891,0.58915424
2892,0.5833635
2893,0.58042854
2894,0.5788522
2895,0.5778321
2896,0.576588
2897,0.57526207
2898,0.5742333
2899,0.5736282
2900,0.5736438
2901,0.57384986
2902,0.5735271
2903,0.57151395
2904,0.5670995
2905,0.5610358
2906,0.5547363
2907,0.54971886
2908,0.5465358
2909,0.54509395
2910,0.54490066
2911,0.5452023
2912,0.5453487
2913,0.5447062
2914,0.5429544
2915,0.54011387
2916,0.5364716
2917,0.53268826
2918,0.5292168
2919,0.5262847
2920,0.52391267
2921,0.52212447
2922,0.5212032
2923,0.5206245
2924,0.51976264
2925,0.5177461
2926,0.51546025
2927,0.5141543
2928,0.5149932
2929,0.51734376
2930,0.51983285
2931,0.5206419
2932,0.51866496
2933,0.51396
2934,0.5085291
2935,0.50505906
2936,0.50465435
2937,0.50603783
2938,0.5065893
2939,0.5054632
2940,0.50317496
2941,0.50080574
2942,0.4987746
2943,0.49741775
2944,0.49723345
2945,0.49829906
2946,0.5003537
2947,0.5029223
2948,0.50553715
2949,0.5075591
2950,0.5086941
2951,0.5085447
2952,0.50729805
2953,0.5049087
2954,0.5025028
2955,0.50107527
2956,0.5012176
2957,0.5027302
2958,0.5052586
2959,0.5081253
2960,0.509985
2961,0.50866354
2962,0.5043882
2963,0.49894446
2964,0.49554098
2965,0.4955039
2966,0.49806964
2967,0.50146204
2968,0.50353456
2969,0.50387716
2970,0.5027691
2971,0.50170404
2972,0.50176865
2973,0.50387305
2974,0.5083501
2975,0.5145218
2976,0.5210185
2977,0.52595156
2978,0.52833885
2979,0.5287758
2980,0.5286071
2981,0.5290329
2982,0.5292433
2983,0.68015033
2984,0.9816518
2985,1.4234357
2986,1.7162852
2987,1.8590424
2988,1.8610541
2989,1.8601234
2990,1.8572853
2991,1.8542936
2992,1.8514942
2993,1.848869
2994,1.8461938
2995,1.8429716
2996,1.8388188
2997,1.8341919
2998,1.829947
2999,1.8260218
3000,1.8218045
3001,1.8169336
3002,1.8120666
3003,1.8077072
3004,1.8038349
3005,1.8003869
3006,1.7974198
3007,1.7950741
3008,1.793461
3009,1.7924776
3010,1.791962
3011,1.7917554
3012,1.791887
3013,1.792325
3014,1.7929356
3015,1.7935085
3016,1.7940326
3017,1.7946744
3018,1.7956021
3019,1.7968118
3020,1.7982178
3021,1.7996063
3022,1.8006487
3023,1.8011023
3024,1.8011022
3025,1.8004143
3026,1.7988765
3027,1.7961848
3028,1.7926562
3029,1.7886875
3030,1.7848792
3031,1.7814989
3032,1.7784315
3033,1.7752297
3034,1.7718599
3035,1.7685976
3036,1.7658564
3037,1.7638713
3038,1.762521
3039,1.7616885
3040,1.7613304
3041,1.7616427
3042,1.7624254
3043,1.7631416
3044,1.7632787
3045,1.7627795
3046,1.7620237
3047,1.7611365
3048,1.7602699
3049,1.759423
3050,1.7590737
3051,1.7594244
3052,1.7606528
3053,1.7624967
3054,1.7647144
3055,1.7670901
3056,1.7695739
3057,1.7719879
3058,1.774096
3059,1.7757571
3060,1.7773104
3061,1.7790201
3062,1.7809651
3063,1.783098
3064,1.7855209
3065,1.7883773
3066,1.7914305
3067,1.7946341
3068,1.7976258
3069,1.8001072
3070,1.8009834
3071,1.7995391
3072,1.7950101
3073,1.7875879
3074,1.7777321
3075,1.7664939
3076,1.7546928
3077,1.7431642
3078,1.7325561
3079,1.72323
3080,1.7149515
3081,1.707195
3082,1.6997536
3083,1.6928723
3084,1.6871706
3085,1.6831752
3086,1.6812565
3087,1.6811881
3088,1.6824238
3089,1.6845982
3090,1.6876576
3091,1.6917074
3092,1.6970608
3093,1.7042835
3094,1.7139167
3095,1.7253606
3096,1.737569
3097,1.7496111
3098,1.7609563
3099,1.7710273
3100,1.7794185
3101,1.7864962
3102,1.7931159
3103,1.7998171
3104,1.8067157
3105,1.8142502
3106,1.8229678
3107,1.8334792
3108,1.8452843
3109,1.8581284
3110,1.8716772
3111,1.885371
3112,1.8978682
3113,1.9075129
3114,1.9142087
3115,1.9186766
3116,1.9222217
3117,1.9250715
3118,1.9270778
3119,1.927706
3120,1.9271247
3121,1.9257555
3122,1.924115
3123,1.9222407
3124,1.9199786
3125,1.9174516
3126,1.9149457
3127,1.9128335
3128,1.9113853
3129,1.9106596
3130,1.9107845
3131,1.9117057
3132,1.9135838
3133,1.9165173
3134,1.9205201
3135,1.9253962
3136,1.930701
3137,1.9362202
3138,1.9418626
3139,1.9477102
3140,1.9536893
3141,1.9597696
3142,1.9658492
3143,1.9718546
3144,1.9776845
3145,1.9834216
3146,1.9889562
3147,1.9940319
3148,1.9983854
3149,2.0021772
3150,2.0058641
3151,2.0095103
3152,2.0128834
3153,2.0154066
3154,2.0170035
3155,2.0177643
3156,2.0180163
3157,2.0180662
3158,2.018184
3159,2.0186021
3160,2.0195475
3161,2.0212414
3162,2.0238767
3163,2.0273187
3164,2.0313396
3165,2.0358667
3166,2.0407913
3167,2.0460966
3168,2.0514834
3169,2.0568469
3170,2.0619807
3171,2.0668247
3172,2.0714824
3173,2.076195
3174,2.081117
3175,2.0859473
3176,2.090001
3177,2.0927048
3178,2.0935175
3179,2.0924385
3180,2.0893674
3181,2.08472
3182,2.0789695
3183,2.0728607
3184,2.067161
3185,2.062333
3186,2.0585728
3187,2.0557318
3188,2.053872
3189,2.0531414
3190,2.053876
3191,2.0560825
3192,2.0596392
3193,2.0639262
3194,2.0682588
3195,2.072053
3196,2.0753217
3197,2.078201
3198,2.0803397
3199,2.0813875
3200,2.081196
3201,2.0803745
3202,2.0790045
3203,2.07698
3204,2.0741131
3205,2.0705414
3206,2.0666935
3207,2.0630474
3208,2.0600688
3209,2.057806
3210,2.0559883
3211,2.0544133
3212,2.053033
3213,2.0516927
3214,2.0500865
3215,2.0480542
3216,2.0455716
3217,2.0422647
3218,2.0378404
3219,2.0322726
3220,2.0262465
3221,2.0199838
3222,2.013415
3223,2.0063543
3224,1.9990215
3225,1.9917815
3226,1.9848742
3227,1.9784589
3228,1.9725773
3229,1.9671978
3230,1.9621754
3231,1.9572561
3232,1.9522607
3233,1.9473598
3234,1.9430568
3235,1.9397595
3236,1.9372902
3237,1.9354117
3238,1.933949
3239,1.9330866
3240,1.9326861
3241,1.9326017
3242,1.9327252
3243,1.9333391
3244,1.9348092
3245,1.9372644
3246,1.9404962
3247,1.9439418
3248,1.9470673
3249,1.9494703
3250,1.951055
3251,1.9514527
3252,1.9500835
3253,1.9463224
3254,1.9404554
3255,1.9329882
3256,1.9247377
3257,1.9160135
