NodeIndex,PredictedRiskScore
517,2.1729312
518,2.1607873
519,2.148081
520,2.132739
521,2.1129563
522,2.0899625
523,2.0653036
524,2.0407035
525,2.016542
526,1.9929758
527,1.9699194
528,1.9477718
529,1.9271058
530,1.9088345
531,1.8938241
532,1.8828547
533,1.8759116
534,1.8714721
535,1.8684626
536,1.866631
537,1.866776
538,1.8688846
539,1.8725289
540,1.8772533
541,1.8834774
542,1.891381
543,1.9010053
544,1.9112153
545,1.9211366
546,1.9293029
547,1.9350052
548,1.9375613
549,1.9378974
550,1.9371212
551,1.9361708
552,1.9341567
553,1.9297993
554,1.9229528
555,1.914814
556,1.906511
557,1.8977726
558,1.8876686
559,1.8752264
560,1.8594054
561,1.8406003
562,1.8204306
563,1.8012533
564,1.7843809
565,1.7698407
566,1.7575386
567,1.7468376
568,1.7379531
569,1.7308352
570,1.7260616
571,1.7231588
572,1.7218808
573,1.72124
574,1.7200272
575,1.7161679
576,1.7081554
577,1.6961129
578,1.6816449
579,1.6662732
580,1.6497952
581,1.6315124
582,1.6112909
583,1.5909189
584,1.5719182
585,1.5550385
586,1.539139
587,1.5229746
588,1.5056821
589,1.4876455
590,1.4694341
591,1.451191
592,1.4326346
593,1.4135131
594,1.394366
595,1.3758799
596,1.3588451
597,1.3432722
598,1.3291979
599,1.3163674
600,1.305094
601,1.2952576
602,1.2872653
603,1.2811687
604,1.2769891
605,1.2741002
606,1.2717602
607,1.2695329
608,1.2674243
609,1.2650008
610,1.2619393
611,1.2577612
612,1.2531592
613,1.2488514
614,1.2453016
615,1.242089
616,1.2388923
617,1.2355157
618,1.2323184
619,1.2292776
620,1.2263494
621,1.2232543
622,1.2197351
623,1.2158873
624,1.2117362
625,1.2072453
626,1.202241
627,1.1970007
628,1.1921942
629,1.1884848
630,1.1860545
631,1.1840452
632,1.1816384
633,1.1782178
634,1.1743021
635,1.1698794
636,1.1648475
637,1.159083
638,1.152961
639,1.1471174
640,1.1429172
641,1.1416607
642,1.1441395
643,1.1492248
644,1.1557534
645,1.1628768
646,1.1708267
647,1.1802998
648,1.1902196
649,1.1980877
650,1.2004877
651,1.1985121
652,1.1953326
653,1.19502
654,1.1981695
655,1.2045556
656,1.2128575
657,1.2220025
658,1.2299099
659,1.2347571
660,1.2351319
661,1.2317275
662,1.2265419
663,1.2218889
664,1.219291
665,1.2191602
666,1.2213792
667,1.2255867
668,1.2316282
669,1.2395622
670,1.249161
671,1.2603772
672,1.2731885
673,1.2873387
674,1.3021066
675,1.316696
676,1.3305719
677,1.3423806
678,1.3509419
679,1.3553624
680,1.3568087
681,1.3561859
682,1.3543617
683,1.3514508
684,1.3477433
685,1.343416
686,1.3385649
687,1.3334894
688,1.328576
689,1.3240671
690,1.3199447
691,1.3161333
692,1.3126053
693,1.3093579
694,1.306364
695,1.3037252
696,1.301429
697,1.2984306
698,1.2918727
699,1.2788279
700,1.258427
701,1.232912
702,1.2052867
703,1.1775969
704,1.150327
705,1.1231582
706,1.0956279
707,1.0685107
708,1.0426998
709,1.0186445
710,0.9944981
711,0.968355
712,0.93990076
713,0.91093314
714,0.8833208
715,0.85724396
716,0.83123595
717,0.8049788
718,0.7789985
719,0.75546926
720,0.7351461
721,0.718588
722,0.7044918
723,0.6919653
724,0.68035775
725,0.6699468
726,0.66077965
727,0.65241057
728,0.64469415
729,0.6377608
730,0.632335
731,0.629078
732,0.6286773
733,0.6310215
734,0.6351622
735,0.6399457
736,0.64469546
737,0.6482503
738,0.6490634
739,0.64550537
740,0.63890815
741,0.6314822
742,0.6249725
743,0.61832076
744,0.6102067
745,0.6005565
746,0.59067625
747,0.582238
748,0.5760037
749,0.5721872
750,0.5698931
751,0.5681617
752,0.5660632
753,0.5633211
754,0.5611774
755,0.560858
756,0.5647057
757,0.5718776
758,0.58137214
759,0.5891258
760,0.5925703
761,0.58918184
762,0.57938224
763,0.5661101
764,0.55316734
765,0.5440149
766,0.53965485
767,0.54051155
768,0.54607105
769,0.555961
770,0.56878364
771,0.58226377
772,0.5942796
773,0.6038146
774,0.6105567
775,0.61424154
776,0.61378175
777,0.60858786
778,0.5980155
779,0.58228606
780,0.5621
781,0.5399189
782,0.5185084
783,0.5002574
784,0.484623
785,0.4715819
786,0.46179882
787,0.45711085
788,0.4581128
789,0.46318176
790,0.47048208
791,0.47791657
792,0.48547682
793,0.49293897
794,0.50011045
795,0.5060895
796,0.5111929
797,0.5160951
798,0.52096516
799,0.5251567
800,0.52810663
801,0.5302421
802,0.532533
803,0.53573716
804,0.5401317
805,0.5442366
806,0.54708415
807,0.547643
808,0.5471546
809,0.54696476
810,0.5484347
811,0.55141133
812,0.55516773
813,0.5579885
814,0.55917364
815,0.5579326
816,0.55540293
817,0.5520464
818,0.5488872
819,0.54581016
820,0.54251075
821,0.5384045
822,0.53377616
823,0.5298423
824,0.5275482
825,0.5269395
826,0.5273413
827,0.5282725
828,0.5296283
829,0.53136855
830,0.53389764
831,0.5364998
832,0.53959614
833,0.5422638
834,0.5451948
835,0.54744637
836,0.54961157
837,0.5517806
838,0.5547959
839,0.5592546
840,0.5659439
841,0.5756027
842,0.5880175
843,0.60270274
844,0.6191002
845,0.63716346
846,0.65641385
847,0.8067674
848,1.0895164
849,1.4707465
850,1.7150011
851,1.8203712
852,1.8204603
853,1.8200049
854,1.8191354
855,1.8180009
856,1.8169502
857,1.8159981
858,1.8150704
859,1.8136735
860,1.8113289
861,1.8081388
862,1.8039453
863,1.7986726
864,1.7919253
865,1.7843976
866,1.7768667
867,1.7699378
868,1.7635839
869,1.7577198
870,1.7524438
871,1.7479243
872,1.7442999
873,1.7414179
874,1.7390883
875,1.7371087
876,1.7354953
877,1.7342105
878,1.7331395
879,1.7320683
880,1.7309757
881,1.7300351
882,1.7294652
883,1.7292762
884,1.7293465
885,1.7294025
886,1.7290716
887,1.7281051
888,1.7266512
889,1.7251089
890,1.7237077
891,1.722102
892,1.7199631
893,1.7172914
894,1.7147563
895,1.7126724
896,1.7109296
897,1.7090297
898,1.7069426
899,1.704983
900,1.7036252
901,1.703125
902,1.7033424
903,1.7041326
904,1.7054418
905,1.7074823
906,1.7100375
907,1.7124853
908,1.7142185
909,1.7151341
910,1.7156732
911,1.7160132
912,1.7163723
913,1.716758
914,1.7177001
915,1.719413
916,1.7221117
917,1.7255344
918,1.7294135
919,1.7334785
920,1.737628
921,1.7416477
922,1.7452581
923,1.7482927
924,1.7511361
925,1.7541133
926,1.7573314
927,1.7607322
928,1.7644429
929,1.7686596
930,1.7731378
931,1.7777898
932,1.7821876
933,1.7859924
934,1.7880329
935,1.787483
936,1.7834873
937,1.7762089
938,1.7661684
939,1.7544987
940,1.7420907
941,1.7298658
942,1.7185705
943,1.7086473
944,1.6998671
945,1.6916519
946,1.6837723
947,1.6764681
948,1.6704333
949,1.6662385
950,1.6643299
951,1.6644418
952,1.6659601
953,1.668462
954,1.6719174
955,1.6765063
956,1.6825609
957,1.6907026
958,1.7015164
959,1.7144074
960,1.7282262
961,1.7419189
962,1.7548766
963,1.7664084
964,1.7760301
965,1.7840536
966,1.7914529
967,1.798861
968,1.8064756
969,1.8147686
970,1.8243515
971,1.8359201
972,1.8489766
973,1.8632271
974,1.8782773
975,1.8935094
976,1.9074564
977,1.9182568
978,1.9256942
979,1.9305274
980,1.934233
981,1.9371529
982,1.9391603
983,1.939642
984,1.9387277
985,1.9368453
986,1.9345958
987,1.9320624
988,1.9291034
989,1.925823
990,1.9225566
991,1.9197344
992,1.9177158
993,1.9165437
994,1.9163396
995,1.9170189
996,1.9187639
997,1.9217231
998,1.9259036
999,1.931103
1000,1.936797
1001,1.942735
1002,1.9487977
1003,1.9550543
1004,1.9614234
1005,1.9678559
1006,1.974258
1007,1.9805496
1008,1.9866278
1009,1.9926093
1010,1.9984157
1011,2.0037982
1012,2.00845
1013,2.0125213
1014,2.0164878
1015,2.0204146
1016,2.024023
1017,2.0266547
1018,2.0282116
1019,2.0287995
1020,2.0287957
1021,2.0285368
1022,2.0283325
1023,2.0284507
1024,2.029155
1025,2.0307066
1026,2.033324
1027,2.0368886
1028,2.0411303
1029,2.0459569
1030,2.0512438
1031,2.05698
1032,2.0628633
1033,2.068767
1034,2.0744894
1035,2.0799177
1036,2.085147
1037,2.0904014
1038,2.09588
1039,2.101272
1040,2.1058059
1041,2.108793
1042,2.1096168
1043,2.10829
1044,2.1047785
1045,2.099534
1046,2.0930884
1047,2.086221
1048,2.0797899
1049,2.0743237
1050,2.0700607
1051,2.0668821
1052,2.064832
1053,2.0640597
1054,2.0648832
1055,2.0673807
1056,2.0714374
1057,2.0764308
1058,2.0815377
1059,2.0860953
1060,2.090067
1061,2.0936208
1062,2.0963707
1063,2.09793
1064,2.0981085
1065,2.0976024
1066,2.0965152
1067,2.0947273
1068,2.091971
1069,2.0883696
1070,2.0843854
1071,2.0805683
1072,2.077475
1073,2.0752308
1074,2.073543
1075,2.072161
1076,2.0710163
1077,2.0699754
1078,2.0687058
1079,2.066993
1080,2.064826
1081,2.0617802
1082,2.0575118
1083,2.0518696
1084,2.045648
1085,2.0391338
1086,2.0323217
1087,2.0249522
1088,2.017238
1089,2.0095747
1090,2.0022466
1091,1.9954414
1092,1.9892166
1093,1.983547
1094,1.978286
1095,1.9731529
1096,1.9679356
1097,1.9627757
1098,1.9582248
1099,1.9547628
1100,1.9522746
1101,1.9504881
1102,1.9491854
1103,1.9485319
1104,1.9484236
1105,1.9487102
1106,1.9491115
1107,1.9497886
1108,1.9511714
1109,1.9536016
1110,1.9570005
1111,1.9607558
1112,1.964242
1113,1.9669766
1114,1.968843
1115,1.9694011
1116,1.9680059
1117,1.9638
1118,1.9571193
1119,1.9484522
1120,1.9388118
1121,1.9285226
1122,1.9181683
1123,1.9077554
1124,1.8970492
1125,1.8858123
1126,1.8741329
1127,1.8621397
1128,1.8499486
1129,1.8375452
1130,1.8257661
1131,1.8151715
1132,1.8060482
1133,1.7977083
1134,1.7895348
1135,1.781292
1136,1.7725785
1137,1.7629871
1138,1.7526467
1139,1.7426462
1140,1.7341557
1141,1.727141
1142,1.721097
1143,1.7157276
1144,1.7112691
1145,1.7079134
1146,1.7054126
1147,1.7032542
1148,1.7005334
1149,1.6962936
1150,1.6894937
1151,1.6798046
1152,1.6667366
1153,1.6505368
1154,1.6311607
1155,1.6094065
1156,1.5862362
1157,1.5620611
1158,1.536669
1159,1.5093167
1160,1.4804478
1161,1.4512
1162,1.4226208
1163,1.3954682
1164,1.3703105
1165,1.3476717
1166,1.3272846
1167,1.3094331
1168,1.2947321
1169,1.2842362
1170,1.2777245
1171,1.2746265
1172,1.2725794
1173,1.270308
1174,1.2694352
1175,1.2752016
1176,1.2905946
1177,1.3130946
1178,1.3383596
1179,1.3636303
1180,1.3889172
1181,1.4142294
1182,1.4395323
1183,1.4645265
1184,1.4889011
1185,1.5124218
1186,1.5353732
1187,1.558053
1188,1.5808489
1189,1.6045425
1190,1.6299107
1191,1.6577446
1192,1.6878476
1193,1.7200876
1194,1.7539755
1195,1.7891121
1196,1.8249649
1197,1.8616085
1198,1.8993287
1199,1.93816
1200,1.9764249
1201,2.0117674
1202,2.042252
1203,2.0674782
1204,2.08818
1205,2.1052206
1206,2.1198325
1207,2.1326506
1208,2.1439195
1209,2.153234
1210,2.160782
1211,2.1672857
1212,2.1738477
1213,2.1799533
1214,2.18442
1215,2.1859674
1216,2.185254
1217,2.183026
1218,2.179284
1219,2.1737761
1220,2.1664824
1221,2.1578708
1222,2.147757
1223,2.136188
1224,2.123347
1225,2.1095753
1226,2.0950007
1227,2.079803
1228,2.0643828
1229,2.0490334
1230,2.034128
1231,2.0199058
1232,2.0067596
1233,1.9948125
1234,1.9841597
1235,1.9746897
1236,1.966043
1237,1.9571253
1238,1.9466896
1239,1.9334319
1240,1.9175117
1241,1.8998662
1242,1.8825138
1243,1.8664219
1244,1.8523173
1245,1.839973
1246,1.8299205
1247,1.8221656
1248,1.8168855
1249,1.813437
1250,1.810997
1251,1.8087959
1252,1.806248
1253,1.8046241
1254,1.8054626
1255,1.8104486
1256,1.8186451
1257,1.828568
1258,1.8372614
1259,1.8422637
1260,1.8415196
1261,1.8359532
1262,1.8279061
1263,1.8194816
1264,1.811827
1265,1.80527
1266,1.8007908
1267,1.7984885
1268,1.7986845
1269,1.8006203
1270,1.8042444
1271,1.8099034
1272,1.8188257
1273,1.8312256
1274,1.8462995
1275,1.8628728
1276,1.880636
1277,1.8997841
1278,1.9202261
1279,1.9414113
1280,1.9627955
1281,1.9841523
1282,2.0054882
1283,2.0268104
1284,2.0481796
1285,2.0697513
1286,2.0916781
1287,2.114002
1288,2.136572
1289,2.1592355
1290,2.181894
1291,2.2045422
1292,2.2260156
1293,2.24352
1294,2.2543051
1295,2.2579422
1296,2.258121
1297,2.2589028
1298,2.2631867
1299,2.270527
1300,2.2796116
1301,2.2891328
1302,2.2986422
1303,2.308145
1304,2.317647
1305,2.3269436
1306,2.3359296
1307,2.345468
1308,2.3568413
1309,2.3711333
1310,2.3874865
1311,2.4048288
1312,2.422183
1313,2.4395406
1314,2.4568923
1315,2.474698
1316,2.4934707
1317,2.5132318
1318,2.532996
1319,2.5517735
1320,2.5696821
1321,2.5875812
1322,2.6062179
1323,2.625608
1324,2.6456752
1325,2.6664836
1326,2.6882708
1327,2.7109332
1328,2.7344012
1329,2.7587113
1330,2.7841668
1331,2.8099337
1332,2.8342144
1333,2.855513
1334,2.8742273
1335,2.89196
1336,2.9070873
1337,2.9156358
1338,2.913452
1339,2.9019828
1340,2.8853636
1341,2.8663251
1342,2.8442612
1343,2.8175938
1344,2.787004
1345,2.754115
1346,2.7201068
1347,2.685109
1348,2.6491563
1349,2.6129427
1350,2.5773003
1351,2.5430079
1352,2.510115
1353,2.4784775
1354,2.447637
1355,2.417428
1356,2.3877773
1357,2.359277
1358,2.3325233
1359,2.308064
1360,2.2854428
1361,2.264173
1362,2.2439988
1363,2.225167
1364,2.2081258
1365,2.1926196
1366,2.1787076
1367,2.1660798
1368,2.1539106
1369,2.1399856
1370,2.1222825
1371,2.1006832
1372,2.0766993
1373,2.0520422
1374,2.0276473
1375,2.0038526
1376,1.9806035
1377,1.9580534
1378,1.9366653
1379,1.9170558
1380,1.9003353
1381,1.8872824
1382,1.8787074
1383,1.8733319
1384,1.8697565
1385,1.8672206
1386,1.8662794
1387,1.8675728
1388,1.8706164
1389,1.8749554
1390,1.8804438
1391,1.8875308
1392,1.8963712
1393,1.9063692
1394,1.916484
1395,1.9255383
1396,1.9324582
1397,1.9365826
1398,1.9378946
1399,1.9375658
1400,1.9368021
1401,1.9355738
1402,1.9326003
1403,1.926784
1404,1.9191406
1405,1.9108298
1406,1.9023085
1407,1.892901
1408,1.8816559
1409,1.8677282
1410,1.8502328
1411,1.8304448
1412,1.8105478
1413,1.7925088
1414,1.776963
1415,1.7635862
1416,1.7522042
1417,1.7423594
1418,1.7343028
1419,1.728286
1420,1.7244594
1421,1.7223792
1422,1.7215726
1423,1.7208614
1424,1.7186612
1425,1.712815
1426,1.7027609
1427,1.6892691
1428,1.6743405
1429,1.6583722
1430,1.6410577
1431,1.6215838
1432,1.601233
1433,1.5814111
1434,1.5636463
1435,1.5473619
1436,1.5315671
1437,1.5148144
1438,1.4971404
1439,1.4789464
1440,1.4607807
1441,1.4424232
1442,1.4235847
1443,1.4044174
1444,1.3854718
1445,1.3676293
1446,1.3512458
1447,1.3364782
1448,1.3230681
1449,1.3110139
1450,1.3003948
1451,1.2912178
1452,1.2840905
1453,1.2788647
1454,1.275623
1455,1.2730546
1456,1.2707839
1457,1.2684426
1458,1.2661761
1459,1.2635484
1460,1.2600589
1461,1.2557019
1462,1.2511537
1463,1.2471329
1464,1.2436913
1465,1.240528
1466,1.2372805
1467,1.2340391
1468,1.2309093
1469,1.2279476
1470,1.2249669
1471,1.2217305
1472,1.2180107
1473,1.2140117
1474,1.2096565
1475,1.2049956
1476,1.1998953
1477,1.1948166
1478,1.1903878
1479,1.1871811
1480,1.1850641
1481,1.1830342
1482,1.1802814
1483,1.1766387
1484,1.1725063
1485,1.1678414
1486,1.1624403
1487,1.1564151
1488,1.150245
1489,1.1449912
1490,1.1420417
1491,1.1425195
1492,1.1462079
1493,1.1519656
1494,1.1586909
1495,1.166097
1496,1.1745898
1497,1.1845692
1498,1.1940925
1499,1.2001351
1500,1.2004288
1501,1.1975625
1502,1.1950476
1503,1.1960061
1504,1.2003728
1505,1.2077433
1506,1.216577
1507,1.2253757
1508,1.2320507
1509,1.2350835
1510,1.2338395
1511,1.229638
1512,1.224394
1513,1.2204325
1514,1.2186246
1515,1.2196605
1516,1.2228552
1517,1.2280188
1518,1.2348393
1519,1.2433676
1520,1.2535375
1521,1.265302
1522,1.2787263
1523,1.2932446
1524,1.3080585
1525,1.3224628
1526,1.3355372
1527,1.3460662
1528,1.3528726
1529,1.356133
1530,1.3567951
1531,1.3557942
1532,1.3534455
1533,1.3501371
1534,1.346087
1535,1.3415402
1536,1.3365552
1537,1.331517
1538,1.3267503
1539,1.3224149
1540,1.3184392
1541,1.3147558
1542,1.3113487
1543,1.3081764
1544,1.3053086
1545,1.3028308
1546,1.3008704
1547,1.2993994
1548,1.298476
1549,1.2982266
1550,1.2990187
1551,1.3009747
1552,1.3042128
1553,1.3080108
1554,1.311646
1555,1.3141432
1556,1.3153554
1557,1.315041
1558,1.3128573
1559,1.3078271
1560,1.299087
1561,1.2863839
1562,1.2706635
1563,1.2534835
1564,1.2365198
1565,1.2207675
1566,1.2066152
1567,1.1943946
1568,1.1842606
1569,1.1766535
1570,1.1712393
1571,1.1677537
1572,1.1656058
1573,1.1647836
1574,1.1652813
1575,1.1671666
1576,1.1698655
1577,1.1729715
1578,1.1761252
1579,1.179493
1580,1.1829457
1581,1.1862607
1582,1.1890645
1583,1.1909407
1584,1.1916354
1585,1.1913428
1586,1.1905131
1587,1.1897914
1588,1.1891471
1589,1.18883
1590,1.1886746
1591,1.1892114
1592,1.1904452
1593,1.1924213
1594,1.1949087
1595,1.1978856
1596,1.2011619
1597,1.2041641
1598,1.2060921
1599,1.2069482
1600,1.2071741
1601,1.207349
1602,1.2074437
1603,1.2069976
1604,1.2058074
1605,1.2034328
1606,1.200351
1607,1.1967454
1608,1.1935241
1609,1.1906707
1610,1.1887951
1611,1.1879138
1612,1.188349
1613,1.1896597
1614,1.1913946
1615,1.192771
1616,1.1930437
1617,1.192021
1618,1.1897829
1619,1.186693
1620,1.1821775
1621,1.1752799
1622,1.1650735
1623,1.1516035
1624,1.1366304
1625,1.1217952
1626,1.1084025
1627,1.0968342
1628,1.0875133
1629,1.080636
1630,1.075677
1631,1.0723102
1632,1.0706354
1633,1.070465
1634,1.0711313
1635,1.0712435
1636,1.0698742
1637,1.0664414
1638,1.0613289
1639,1.0554307
1640,1.0495615
1641,1.044055
1642,1.0389875
1643,1.0343362
1644,1.0301585
1645,1.0263174
1646,1.0229008
1647,1.0199142
1648,1.0174679
1649,1.0155205
1650,1.0137678
1651,1.0120531
1652,1.0103898
1653,1.0086516
1654,1.0066751
1655,1.0042204
1656,1.0022453
1657,1.0015084
1658,1.0024322
1659,1.004816
1660,1.0082031
1661,1.0124837
1662,1.0168641
1663,1.0211794
1664,1.0254903
1665,1.0305758
1666,1.0368913
1667,1.044463
1668,1.0527062
1669,1.0606797
1670,1.06702
1671,1.0708324
1672,1.0722122
1673,1.0719231
1674,1.071246
1675,1.0712055
1676,1.0723009
1677,1.0740802
1678,1.0755303
1679,1.0761826
1680,1.0761966
1681,1.0757685
1682,1.075197
1683,1.0742397
1684,1.0731523
1685,1.0720841
1686,1.0712477
1687,1.0705916
1688,1.0697446
1689,1.0685521
1690,1.0667692
1691,1.0651984
1692,1.0644069
1693,1.0652843
1694,1.0670302
1695,1.0693626
1696,1.0712281
1697,1.0718541
1698,1.0701839
1699,1.0652435
1700,1.0570652
1701,1.044863
1702,1.0288887
1703,1.0088706
1704,0.9855688
1705,0.9595228
1706,0.9316887
1707,0.9041447
1708,0.8774269
1709,0.8517727
1710,0.8256518
1711,0.799665
1712,0.7740169
1713,0.74926215
1714,0.7257509
1715,0.7038011
1716,0.6844737
1717,0.66699755
1718,0.65130717
1719,0.6362702
1720,0.62255025
1721,0.6105732
1722,0.60091734
1723,0.593242
1724,0.5866609
1725,0.58106583
1726,0.57636493
1727,0.573005
1728,0.5699341
1729,0.5665845
1730,0.5624662
1731,0.5590578
1732,0.55709314
1733,0.55720055
1734,0.55845743
1735,0.5600671
1736,0.56091124
1737,0.560581
1738,0.55952007
1739,0.5586558
1740,0.5586093
1741,0.5590766
1742,0.559496
1743,0.55932635
1744,0.55854696
1745,0.5574785
1746,0.5566289
1747,0.55614537
1748,0.5558393
1749,0.55573446
1750,0.5562583
1751,0.5576528
1752,0.5592458
1753,0.5604725
1754,0.5600661
1755,0.55799544
1756,0.5537208
1757,0.5485608
1758,0.5433246
1759,0.5394058
1760,0.5374078
1761,0.5379482
1762,0.5396757
1763,0.54143757
1764,0.5416389
1765,0.54090804
1766,0.53888094
1767,0.5360901
1768,0.5329553
1769,0.5302402
1770,0.5278863
1771,0.52515787
1772,0.52192634
1773,0.5191087
1774,0.5175343
1775,0.5176257
1776,0.519073
1777,0.5219952
1778,0.5264151
1779,0.5312489
1780,0.53413343
1781,0.53256184
